FeedbackID,EmployeeID,Date,FeedbackText,Sentiment
ec06dfc6-4411-4170-a4cf-adaa762e527c,e9962ed3-0fec-4e5c-b8b4-7a7c1b8e1563,2022-05-30,I feel overlooked for promotions despite my hard work.,Negative
a8e45347-9ded-480e-b9a4-92d6d1f69f83,e9962ed3-0fec-4e5c-b8b4-7a7c1b8e1563,2023-09-14,I appreciate the continuous learning opportunities provided.,Positive
7c07a031-9b4a-4b23-9ee1-af98b6e2543d,2208fb04-14ae-476c-aa15-b18dd255fc92,2025-12-27,We need better tools to handle the increased workload.,Negative
6f699f47-4f01-4c51-b3ca-f5668ebff717,2208fb04-14ae-476c-aa15-b18dd255fc92,2026-02-02,I feel overlooked for promotions despite my hard work.,Negative
f9f6b36a-1e36-4f40-8240-e8e74b3e9582,2208fb04-14ae-476c-aa15-b18dd255fc92,2026-06-11,The current management style is very supportive.,Positive
6dcebf63-e194-4c38-9c2f-f5e45d77482e,eb4caa37-01ea-4918-9f4b-169245cdd2f6,2024-06-10,The current management style is very supportive.,Positive
6430657e-e0ad-42fd-bdfb-2d788e4a24a8,16b8edea-a30a-4622-a601-e234d13689a5,2025-08-10,I am very happy with the recent changes in remote work policy.,Positive
e288ae84-c509-460d-867d-61a6c2f0d9ab,16b8edea-a30a-4622-a601-e234d13689a5,2025-01-11,I am very happy with the recent changes in remote work policy.,Positive
d6eb1ff7-d88d-48be-837c-cae30a824f9d,16b8edea-a30a-4622-a601-e234d13689a5,2022-01-26,I appreciate the continuous learning opportunities provided.,Positive
6e591eef-8719-4fd6-989a-45852dc1d132,3ff9348d-502c-4be6-bbdd-beaf1cff154f,2024-03-16,I feel that I need more challenging projects to grow.,Neutral
dbfab6fb-ab3e-4453-b0ca-6754d0435d7b,a5a0012a-6435-4a1f-972f-4c7056687a3d,2026-05-27,I am very happy with the recent changes in remote work policy.,Positive
5a413d51-b6f6-4a3a-9ccd-f0ae516538db,a5a0012a-6435-4a1f-972f-4c7056687a3d,2026-07-09,I feel that I need more challenging projects to grow.,Neutral
9f1427a2-faba-4c6b-b721-9b6a9b45725f,a5a0012a-6435-4a1f-972f-4c7056687a3d,2026-01-14,I am very happy with the recent changes in remote work policy.,Positive
894117c3-8b3c-4b96-9d0b-c7995f5ac343,d3451ad7-45e6-47c9-a0c7-31ae286d5c0a,2026-01-11,I feel overlooked for promotions despite my hard work.,Negative
b253a28c-793b-4253-961d-e109410dfd9f,d3451ad7-45e6-47c9-a0c7-31ae286d5c0a,2023-08-10,The benefits package is competitive but could improve on health coverage.,Neutral
0cc14bed-2f73-49e6-8b72-835418d6c4d3,6109afc3-da46-4c6c-85f2-5aa42d228d0f,2024-07-06,I am very happy with the recent changes in remote work policy.,Positive
2a26e2fa-e82c-40f5-8c69-faa482df9299,6109afc3-da46-4c6c-85f2-5aa42d228d0f,2021-08-06,The current management style is very supportive.,Positive
cc186c14-835d-41ce-90ad-2db567bb1090,6109afc3-da46-4c6c-85f2-5aa42d228d0f,2026-02-28,The current management style is very supportive.,Positive
26ab4089-5b21-4c7d-93b2-4e878c9fb023,dd9af298-236b-421c-8e76-ca5bc47d15d1,2024-03-23,I appreciate the continuous learning opportunities provided.,Positive
bd65e22c-86ad-42ff-9456-e5e842abb3fe,dd9af298-236b-421c-8e76-ca5bc47d15d1,2022-08-11,I am very happy with the recent changes in remote work policy.,Positive
28847fdc-06f9-4996-80db-2c63849ff216,dd9af298-236b-421c-8e76-ca5bc47d15d1,2026-02-26,Sometimes I feel micromanaged by leadership.,Negative
19c3e32b-bb67-496c-87d8-758fab7d0fda,d86ccdbc-aa73-4ed2-abab-f102ec26452f,2025-02-28,Communication between departments could be improved.,Negative
beed67a9-9da3-4b3f-8959-09f999072492,09fe69ac-28ad-4d15-a8b8-c4a2763384e6,2021-11-11,I am very happy with the recent changes in remote work policy.,Positive
6bad7372-45ac-45aa-8adf-fc9245390e3a,09fe69ac-28ad-4d15-a8b8-c4a2763384e6,2023-02-19,The current management style is very supportive.,Positive
eb7d9a0d-036c-41a0-835e-ac73183debe3,b81c2d28-3fcb-4616-a31f-55704d4be4b2,2024-04-25,The current management style is very supportive.,Positive
c24fdee4-ebc5-478c-89e8-a1ce86eb5ed3,cc0362ad-98f8-494f-83fe-c88849963c64,2020-09-19,I appreciate the continuous learning opportunities provided.,Positive
88c2a415-e05c-4569-b02a-fb83d959a5b1,eefd2914-bc1a-4583-a177-b3b68b6d8551,2017-05-23,I feel overlooked for promotions despite my hard work.,Negative
393a1dee-d0df-4e11-9b4f-71fc3d93ac93,eefd2914-bc1a-4583-a177-b3b68b6d8551,2024-05-31,Sometimes I feel micromanaged by leadership.,Negative
6dfb53f5-70b3-4784-8325-15cc05292599,5f4665a5-457f-4b7b-b201-ac3bc27a94ae,2024-08-04,The current management style is very supportive.,Positive
5ab8a478-a4de-4023-8441-4192676107d2,5f4665a5-457f-4b7b-b201-ac3bc27a94ae,2021-05-15,The current management style is very supportive.,Positive
639d1012-a74f-4f27-99a1-a458bfbd71e7,5f4665a5-457f-4b7b-b201-ac3bc27a94ae,2024-10-07,I appreciate the continuous learning opportunities provided.,Positive
d0fa78a1-2d3f-4245-af9e-9001e5236244,b510a7ee-0c6d-4b82-a0f1-ed6217ca7e48,2025-09-25,"Great team environment, love working here.",Positive
0dd67607-a47a-4025-9059-e75bf91ed65a,b510a7ee-0c6d-4b82-a0f1-ed6217ca7e48,2024-07-17,Sometimes I feel micromanaged by leadership.,Negative
ab515c09-4ab8-4d3a-a0da-2abfcbe73fe5,26a2ee15-8cff-4ec3-968e-d788cf060515,2021-12-22,I appreciate the continuous learning opportunities provided.,Positive
414ce811-a80e-4a9c-9641-51672365879b,26a2ee15-8cff-4ec3-968e-d788cf060515,2026-05-19,"Great team environment, love working here.",Positive
dd7442ec-2542-49a8-9bf5-061414d239a5,0d65cf78-b7f3-4305-b83c-6f558de40c0a,2021-06-14,I appreciate the continuous learning opportunities provided.,Positive
8edf9ca9-9643-49c6-9736-3dfda4a7b7f2,724ce511-6d59-4b6b-a591-bc9cf8bf5834,2024-03-26,I feel that I need more challenging projects to grow.,Neutral
67dfe746-3b6a-42c2-8663-8198bebbc5b2,724ce511-6d59-4b6b-a591-bc9cf8bf5834,2024-01-19,Sometimes I feel micromanaged by leadership.,Negative
500b586f-a002-4542-b16c-eab35d6098df,90b4ea17-3706-4df1-a43d-a63ce36ec447,2022-11-26,I feel that I need more challenging projects to grow.,Neutral
a12ee05e-0b1c-4620-9c49-4ad5ff1ecfbb,90b4ea17-3706-4df1-a43d-a63ce36ec447,2024-10-14,I am very happy with the recent changes in remote work policy.,Positive
dee08856-9e1b-4c33-a418-ad1ee4dda10c,bd928bef-5104-4ece-a692-aea36ae984e1,2025-09-13,We need better tools to handle the increased workload.,Negative
cf327423-18c5-4d84-9110-c564b8818d4a,bd928bef-5104-4ece-a692-aea36ae984e1,2025-04-06,The benefits package is competitive but could improve on health coverage.,Neutral
9a306cd6-46cb-489f-a5e3-775834097e96,2beb2383-49a5-4e4d-a6b9-063980773f9b,2021-10-26,"Great team environment, love working here.",Positive
c7779496-14c9-489f-8693-1137d45730f9,2beb2383-49a5-4e4d-a6b9-063980773f9b,2015-11-04,Communication between departments could be improved.,Negative
c288a608-e059-43aa-9a52-416c2d07a53a,2beb2383-49a5-4e4d-a6b9-063980773f9b,2025-01-29,The current management style is very supportive.,Positive
b8bd91bc-f1a8-4685-9eb0-9b2f10962c06,7de7e43f-205e-499b-ab07-b25e8c685c35,2022-01-11,I feel that I need more challenging projects to grow.,Neutral
415bf8ea-bcf8-4520-bb54-44a027466460,7de7e43f-205e-499b-ab07-b25e8c685c35,2023-10-13,I am very happy with the recent changes in remote work policy.,Positive
48bc1154-23ef-4aa1-8071-9b056468a990,e94d8713-411f-41cb-8f2f-70e902302d28,2018-05-16,Communication between departments could be improved.,Negative
15442198-588a-4357-9c52-2d731f3d62dd,e94d8713-411f-41cb-8f2f-70e902302d28,2025-02-27,I feel that I need more challenging projects to grow.,Neutral
ba00a9e9-3b39-4947-9c62-92caf79aec75,e94d8713-411f-41cb-8f2f-70e902302d28,2023-11-16,The benefits package is competitive but could improve on health coverage.,Neutral
359ed366-38c2-4402-bd96-3951a24d15c1,60943214-35db-455d-bf10-592be9d56ed0,2022-11-25,"Great team environment, love working here.",Positive
670b6ce3-89eb-4bc9-a703-f27098487f61,60943214-35db-455d-bf10-592be9d56ed0,2024-10-21,I am very happy with the recent changes in remote work policy.,Positive
c3c74449-ae4b-45e8-8a8a-3119ce784c34,60943214-35db-455d-bf10-592be9d56ed0,2022-10-05,Communication between departments could be improved.,Negative
566cbf18-1c61-427d-a544-619fb1739b88,f5bbaa6b-d3c9-4543-a98f-56ade63f89ac,2022-07-20,The current management style is very supportive.,Positive
f61f3c7e-317f-4968-a841-153565a09f56,f5bbaa6b-d3c9-4543-a98f-56ade63f89ac,2026-03-19,The benefits package is competitive but could improve on health coverage.,Neutral
f25ff52d-1410-45cd-bea8-72738e59abb0,f5bbaa6b-d3c9-4543-a98f-56ade63f89ac,2024-03-17,I feel that I need more challenging projects to grow.,Neutral
46002740-f05b-4b1f-9340-c1fddad32ff6,801d6e70-2cc0-4a16-a769-12ee20f01d56,2026-05-07,I appreciate the continuous learning opportunities provided.,Positive
d8a7cae0-8a66-44e6-a4c5-3ca54314b9b6,932339de-a50a-4650-b0f7-f36968bf725b,2021-07-20,The current management style is very supportive.,Positive
7ba3ab28-ff66-4322-93eb-725863d83540,5d569243-9e8e-40cc-8234-652100fb21f4,2018-07-16,Sometimes I feel micromanaged by leadership.,Negative
347bd5c6-15ed-4d15-bd0d-dc2fd67180ba,5d569243-9e8e-40cc-8234-652100fb21f4,2024-02-01,We need better tools to handle the increased workload.,Negative
fd44bac2-55e4-4c57-af72-847047c97162,a555780f-bdd1-4446-983b-16b64b01ddb1,2025-05-15,I feel overlooked for promotions despite my hard work.,Negative
7039529f-b363-4c23-8605-89fff2faad9a,325a1685-4f4b-4f35-8c39-db1c4e13ef64,2020-09-23,Communication between departments could be improved.,Negative
30ee736d-0f7d-40bb-a618-e0e38b558f93,325a1685-4f4b-4f35-8c39-db1c4e13ef64,2024-02-11,Communication between departments could be improved.,Negative
60b27722-4eed-4066-ae4d-8b7ccaa42c73,af9f5f36-c8a1-4796-8061-5e6ec6b27020,2024-09-10,Sometimes I feel micromanaged by leadership.,Negative
897f4f0b-30a8-4a58-bb67-3d6abe3f9ba2,af9f5f36-c8a1-4796-8061-5e6ec6b27020,2024-07-18,The benefits package is competitive but could improve on health coverage.,Neutral
7a7e877e-3b64-47a1-8ac2-4f9daee29b30,025e6795-7477-4e0a-acb2-a3445f7cdeea,2026-04-22,Sometimes I feel micromanaged by leadership.,Negative
c8d01045-f0f8-41f3-83de-a0322cab77e2,025e6795-7477-4e0a-acb2-a3445f7cdeea,2026-07-07,Communication between departments could be improved.,Negative
65023c40-a888-4efd-bafd-89c1858ba16e,5c0dde1d-4315-4c36-9a1e-9bf888dedfe2,2022-06-13,I am very happy with the recent changes in remote work policy.,Positive
75efbbef-de13-4b97-aad5-add572449163,5c0dde1d-4315-4c36-9a1e-9bf888dedfe2,2021-11-03,I feel that I need more challenging projects to grow.,Neutral
afec3ac4-15fb-4957-aebb-9ddf0bdca395,5c0dde1d-4315-4c36-9a1e-9bf888dedfe2,2024-12-31,Communication between departments could be improved.,Negative
9ff45e84-87ce-417a-8b78-faebc01f8bb7,3f96bea4-9550-425b-9510-87ae5a7ea6de,2024-06-02,The current management style is very supportive.,Positive
aabed761-0a99-44ac-b33a-5e0c218102f1,3f96bea4-9550-425b-9510-87ae5a7ea6de,2022-02-08,I appreciate the continuous learning opportunities provided.,Positive
7d453203-c1d7-4c91-9603-ebee9d1a7b22,891da385-8611-4e15-97e3-458e495d7276,2024-06-21,The current management style is very supportive.,Positive
ce2f6310-7949-4a68-b42d-8075267049cc,b51584ab-d762-4045-bb6b-5103a077001d,2024-04-13,The current management style is very supportive.,Positive
7780b19b-6555-4f49-b395-965879d9cb14,b51584ab-d762-4045-bb6b-5103a077001d,2024-06-15,Communication between departments could be improved.,Negative
0f5ebfb6-4f2a-4523-a693-27f373400ef3,afca0a3e-a6d4-441c-9fd3-fc269529a200,2023-01-13,The current management style is very supportive.,Positive
1081542c-d2e1-41e9-bfb5-2f6f38ce978b,a35c2939-9d48-4a98-9ff3-b7eeb0c91455,2022-09-04,Communication between departments could be improved.,Negative
2ca83c16-d6c4-480f-ae50-492ad05a7282,a35c2939-9d48-4a98-9ff3-b7eeb0c91455,2025-05-31,I feel overlooked for promotions despite my hard work.,Negative
22979a44-d415-4c2f-8777-415fd527fe3e,a35c2939-9d48-4a98-9ff3-b7eeb0c91455,2021-11-08,We need better tools to handle the increased workload.,Negative
52fbf52d-8bce-4e56-b763-9efff29dc8ef,153e36d9-359e-4ce6-8d1e-0eb0c798fb3a,2023-08-14,I feel overlooked for promotions despite my hard work.,Negative
9dddf371-b693-4be1-885b-91932a543a6c,153e36d9-359e-4ce6-8d1e-0eb0c798fb3a,2023-09-30,I feel that I need more challenging projects to grow.,Neutral
771b2ce0-6984-4787-80d8-823059eb034e,7db84503-15be-4955-a77c-0223c0473f29,2022-01-18,"Great team environment, love working here.",Positive
60c13730-3d7a-40cd-b09d-ddcde4a3914c,7db84503-15be-4955-a77c-0223c0473f29,2022-06-05,Sometimes I feel micromanaged by leadership.,Negative
0f724b12-8a29-471e-99d7-cb8570566156,7db84503-15be-4955-a77c-0223c0473f29,2026-03-29,The current management style is very supportive.,Positive
5e2adbb0-0202-4554-a383-cf511239524b,7b27d01b-4c72-4a2d-b7e1-21e87ff47c91,2018-01-23,"Great team environment, love working here.",Positive
7104fa41-d372-4f93-96f5-89fa86a52d8c,857c90f7-22ad-4bf5-87d3-60a8c8682ce5,2024-12-07,The benefits package is competitive but could improve on health coverage.,Neutral
35ce2ac4-4b42-43ac-8992-f1e71dd8d651,857c90f7-22ad-4bf5-87d3-60a8c8682ce5,2025-04-03,The benefits package is competitive but could improve on health coverage.,Neutral
e15827ae-5538-4479-9805-e4b4755f5306,164cdecd-f99d-4e0f-b01f-de9cd224a8e7,2026-06-27,"Great team environment, love working here.",Positive
29b426d2-fb1e-4b78-b95d-3c6f28cd2771,164cdecd-f99d-4e0f-b01f-de9cd224a8e7,2025-12-01,I feel that I need more challenging projects to grow.,Neutral
6eda8d59-1bb3-447b-a5f1-d4638ee5d0cf,164cdecd-f99d-4e0f-b01f-de9cd224a8e7,2026-03-12,I feel that I need more challenging projects to grow.,Neutral
a62d6448-61ff-478b-93e2-65de2fe56067,63ea8af5-49bb-4cc2-bd0b-f0db7263ce23,2024-07-06,"Great team environment, love working here.",Positive
ab48c84d-4193-4288-89f4-8d7e6a68b3f4,63ea8af5-49bb-4cc2-bd0b-f0db7263ce23,2022-11-24,I appreciate the continuous learning opportunities provided.,Positive
6284cb68-b04b-466c-9e16-99fd7f470b55,3e2d6ef6-a477-4105-9cbc-0447b18f56b2,2022-05-27,Communication between departments could be improved.,Negative
39a9a01a-ae24-45c6-af95-3adf4395e672,30cbbd22-243e-4f2b-8b80-7eda9664bb1b,2022-07-01,I am very happy with the recent changes in remote work policy.,Positive
8a971ab8-c0ba-451e-912a-fd9cf4adcfb6,35de6050-e5ca-4246-a36d-2ed83ac0b993,2026-02-21,We need better tools to handle the increased workload.,Negative
1d347493-aea8-4e2c-9ce6-681f92271cab,35de6050-e5ca-4246-a36d-2ed83ac0b993,2024-08-27,"Great team environment, love working here.",Positive
eaed0adb-5100-45cf-9cd9-c273e42e8613,aa5ba654-63eb-4b30-9fa0-a9b506664837,2026-01-28,The current management style is very supportive.,Positive
717364d3-e284-4ef9-957a-2a92232a61f0,aa5ba654-63eb-4b30-9fa0-a9b506664837,2023-01-12,I feel that I need more challenging projects to grow.,Neutral
dffdf1c4-7ae1-4aa9-b0fb-711410c57751,b81ac3ac-b77b-4f53-9b27-3be43f27863f,2026-06-04,I appreciate the continuous learning opportunities provided.,Positive
46478eaa-1b52-4fa0-be16-0e26d68dff4c,b81ac3ac-b77b-4f53-9b27-3be43f27863f,2026-03-21,"Great team environment, love working here.",Positive
cc3b9dd2-d77d-434e-a6ae-18b471efbe7f,f5ce14b8-9404-484b-8a8f-6bc3648ce6be,2026-03-23,I feel that I need more challenging projects to grow.,Neutral
6e3888ed-8683-401e-8d55-5c1a9a417a9e,637626c7-75c5-4b6b-85b0-87ef7145c5ba,2026-07-25,"Great team environment, love working here.",Positive
43bd3c90-b7e6-4401-a3d8-fc82e904228b,637626c7-75c5-4b6b-85b0-87ef7145c5ba,2026-06-18,Communication between departments could be improved.,Negative
e4af077b-d2f1-4e17-82ce-5c56f7133e55,0d39f601-db45-4d94-80fc-af9657a7577b,2025-12-06,I feel overlooked for promotions despite my hard work.,Negative
1f1d4072-d878-440d-839b-1c0a9b1646b1,0d39f601-db45-4d94-80fc-af9657a7577b,2025-02-16,I feel overlooked for promotions despite my hard work.,Negative
0d42333e-fdc2-42f9-a3f4-72f5205a72e9,0d39f601-db45-4d94-80fc-af9657a7577b,2026-03-11,I feel that I need more challenging projects to grow.,Neutral
bae6cc8e-4f44-43e6-abed-a9fb327a6dd2,efc679de-95ae-4f43-8723-9cbc533618a5,2025-06-13,Sometimes I feel micromanaged by leadership.,Negative
3fc0ccf6-5fc1-43dd-b0d4-d55a6a3b1a0b,1891210e-5c22-4407-a48c-b15d94eb8d00,2026-06-02,The current management style is very supportive.,Positive
8bd98cf1-589c-42dc-9e53-3e0f8e329032,1891210e-5c22-4407-a48c-b15d94eb8d00,2025-11-30,Sometimes I feel micromanaged by leadership.,Negative
d12ab141-a053-4202-97b7-46c14806bca1,425b5cfb-d10a-495e-ac00-0650023c1d75,2025-09-12,Sometimes I feel micromanaged by leadership.,Negative
e53a6036-45bd-4546-befb-d95a900258fa,425b5cfb-d10a-495e-ac00-0650023c1d75,2025-11-15,"Great team environment, love working here.",Positive
d7ed9261-af9f-41bd-bfc7-d18bd504e637,425b5cfb-d10a-495e-ac00-0650023c1d75,2025-11-01,The benefits package is competitive but could improve on health coverage.,Neutral
dd976cae-b024-47a7-98e0-f2c6360a64d6,9b7f8d5d-d5d6-4c93-b4f8-b70c6b20b7e9,2024-03-16,The current management style is very supportive.,Positive
bf573972-5e18-4afc-8980-2ae9be2090ac,9b7f8d5d-d5d6-4c93-b4f8-b70c6b20b7e9,2025-03-01,I feel overlooked for promotions despite my hard work.,Negative
4b01c903-8591-4757-80bd-841932024a14,13f4f9d1-fdd6-4375-8e84-0394afb4507e,2023-10-12,I feel that I need more challenging projects to grow.,Neutral
ca54e729-a976-42e0-8c77-0ab5c88aa97e,13f4f9d1-fdd6-4375-8e84-0394afb4507e,2021-06-05,Sometimes I feel micromanaged by leadership.,Negative
158c1dfd-61e2-43f1-9e9f-e1bc97bb217d,a8042b6d-b4a1-4a7f-898e-5df959e8e775,2025-10-12,We need better tools to handle the increased workload.,Negative
67e4d640-a460-4ee3-b1be-3e82a4c92ce5,a8042b6d-b4a1-4a7f-898e-5df959e8e775,2026-03-22,I feel that I need more challenging projects to grow.,Neutral
05fbb98b-1a57-4f54-a79f-c6ede048ba65,54b9faeb-4ca8-4631-9d61-6e8f5e6d513d,2022-11-24,We need better tools to handle the increased workload.,Negative
57f4af89-222d-4d1d-85ef-70e38f1f9004,54b9faeb-4ca8-4631-9d61-6e8f5e6d513d,2026-07-13,Communication between departments could be improved.,Negative
8f17cc9b-fa36-4d03-8ebf-ad5ba8c0010c,da2f17b0-9937-4a5e-bf09-5c0687bec253,2025-10-07,I am very happy with the recent changes in remote work policy.,Positive
2e3718fa-4e63-452c-90f4-db2c17bdb563,415b86a1-447e-411f-9904-2570e6e1fdd9,2020-07-08,I feel that I need more challenging projects to grow.,Neutral
d4bfa820-6517-4226-b6c4-773b860ea0cf,415b86a1-447e-411f-9904-2570e6e1fdd9,2017-08-24,I am very happy with the recent changes in remote work policy.,Positive
f71787eb-9756-4bdd-b4b0-82f86e5c7b41,3547a4ae-e653-4fd6-9e4f-db2bce0fb0e3,2017-07-04,I feel that I need more challenging projects to grow.,Neutral
7939a625-ef84-434d-8646-dbac91748bdf,3547a4ae-e653-4fd6-9e4f-db2bce0fb0e3,2025-02-22,Sometimes I feel micromanaged by leadership.,Negative
1e965b61-949e-454b-a302-8a27d0a6c97b,3547a4ae-e653-4fd6-9e4f-db2bce0fb0e3,2019-02-18,I appreciate the continuous learning opportunities provided.,Positive
1e5c5803-8c80-4675-a440-f570a9f9d3eb,728f6baa-c7d5-46b4-9758-7c1f94d5dfd7,2023-05-19,I feel that I need more challenging projects to grow.,Neutral
ad05eafd-8dd3-451a-a48e-95fd6a24805c,728f6baa-c7d5-46b4-9758-7c1f94d5dfd7,2024-10-06,I feel that I need more challenging projects to grow.,Neutral
bdf6da19-da9a-4e99-b0d4-bd14b4567324,935090e5-07f7-4727-9660-e88b2efdc951,2023-07-23,I appreciate the continuous learning opportunities provided.,Positive
4da68262-08f4-4ea1-af97-d36ea6ada055,935090e5-07f7-4727-9660-e88b2efdc951,2020-02-20,I appreciate the continuous learning opportunities provided.,Positive
2635c740-718f-4018-a1c6-087a323468f3,935090e5-07f7-4727-9660-e88b2efdc951,2023-06-08,The current management style is very supportive.,Positive
cb892814-a2ae-4b0a-b611-2b45fbf7279c,85cb7e8e-3649-4503-9bbc-1155e2c07f09,2026-05-09,Communication between departments could be improved.,Negative
